CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.640568120768534, T2: 1.7437066918257016, T3: 2.294118575612691, FIT: 534744.6051233069, Tiempo de Poblacion: 14.930724859237671,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.7359660337732482, T2: 1.612628457915778, T3: 0.29610666918508827, FIT: 543860.3980668545, Tiempo de Poblacion: 4.815670728683472,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.4473999045501907, T2: 1.0272849348653403, T3: 2.5149240020197, FIT: 531355.0881452123, Tiempo de Poblacion: 4.973791122436523,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.7477334206752089, T2: 1.03588347321681, T3: 0.5980664078991293, FIT: 540016.6477790569, Tiempo de Poblacion: 5.081559658050537,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.231008993890093, T2: 1.2274245265930734, T3: 2.453315922639817, FIT: 538766.9065222613, Tiempo de Poblacion: 5.1867516040802,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.2498704318150263, T2: 2.325467948149869, T3: 0.10270098398810482, FIT: 538255.6202750365, Tiempo de Poblacion: 4.639543294906616,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.6554784831071645, T2: 1.479691897502596, T3: 2.388568916085071, FIT: 547204.7954069065, Tiempo de Poblacion: 5.235574007034302,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.174173474223946, T2: 1.4385920035899877, T3: 0.15979642185950058, FIT: 533465.3127814945, Tiempo de Poblacion: 4.884544372558594,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.617685452880867, T2: 0.11451187157114961, T3: 1.3004599881447045, FIT: 529734.4404165569, Tiempo de Poblacion: 4.827692270278931,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.24510645817836282, T2: 0.36163124744914665, T3: 0.23173759706999258, FIT: 567439.5025648307, Tiempo de Poblacion: 5.079163551330566,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.617685452880867, T2:0.11451187157114961, T3:1.3004599881447045, FIT:529734.4404165569, Tiempo de iteracion: 30.614035606384277,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.617685452880867, T2:0.11451187157114961, T3:1.3004599881447045, FIT:529734.4404165569, Tiempo de iteracion: 29.64651131629944,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.617685452880867, T2:0.11451187157114961, T3:1.3004599881447045, FIT:529734.4404165569, Tiempo de iteracion: 29.109246253967285,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.617685452880867, T2:0.11451187157114961, T3:1.3004599881447045, FIT:529734.4404165569, Tiempo de iteracion: 27.735715627670288,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.616174463559545, T2:0.11409495214014995, T3:1.3047236498791301, FIT:529707.0346519543, Tiempo de iteracion: 28.18687915802002,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.616174463559545, T2:0.11409495214014995, T3:1.3047236498791301, FIT:529707.0346519543, Tiempo de iteracion: 27.920796871185303,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6257284466897564, T2:0.1152957689341331, T3:1.318840895829444, FIT:529509.3527565751, Tiempo de iteracion: 28.285154104232788,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6257284466897564, T2:0.1152957689341331, T3:1.318840895829444, FIT:529509.3527565751, Tiempo de iteracion: 29.658637285232544,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 29.211857080459595,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 29.435038089752197,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 30.03483772277832,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 29.90611982345581,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 30.089104652404785,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.356913566589355,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.881775617599487,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.51141929626465,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 30.991915464401245,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.93835973739624,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 32.14808464050293,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 32.330284118652344,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.653165340423584,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.888525247573853,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.863538026809692,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 32.15102481842041,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.67584776878357,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 32.28271484375,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.6973446645855392, T2:0.11609752102145778, T3:1.317119718796093, FIT:529068.907654145, Tiempo de iteracion: 31.408250331878662,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.4649163020274294, T2:1.1071059381253967, T3:2.7395530685479104, FIT:528348.7915495565, Tiempo de iteracion: 31.768991947174072,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.4649163020274294, T2:1.1071059381253967, T3:2.7395530685479104, FIT:528348.7915495565, Tiempo de iteracion: 32.04782962799072,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.4649163020274294, T2:1.1071059381253967, T3:2.7395530685479104, FIT:528348.7915495565, Tiempo de iteracion: 32.39374113082886,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.4649163020274294, T2:1.1071059381253967, T3:2.7395530685479104, FIT:528348.7915495565, Tiempo de iteracion: 31.511383295059204,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.4649163020274294, T2:1.1071059381253967, T3:2.7395530685479104, FIT:528348.7915495565, Tiempo de iteracion: 32.46331548690796,
