CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.1509427409310717, T2: 2.4061994950708505, T3: 1.426761778052646, FIT: 536042.8134116391, Tiempo de Poblacion: 14.771880388259888,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.23650421876224, T2: 0.8031087913469528, T3: 1.8347051529048566, FIT: 534576.788581785, Tiempo de Poblacion: 5.010201930999756,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.0318573154560224, T2: 2.364547191254828, T3: 0.5562522333167585, FIT: 538761.5478390806, Tiempo de Poblacion: 5.0681235790252686,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.2165900380087558, T2: 1.0471621361870016, T3: 0.7238811993700787, FIT: 543148.3432906261, Tiempo de Poblacion: 5.0919189453125,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.5807753386038437, T2: 2.1286623309364683, T3: 0.6919906549925318, FIT: 537572.2536986724, Tiempo de Poblacion: 4.974794864654541,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.3803433631726845, T2: 1.5386827242892387, T3: 0.10212282111304133, FIT: 544622.1259182536, Tiempo de Poblacion: 5.0341761112213135,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.9371936124850302, T2: 1.8554449917436948, T3: 2.6668387387650907, FIT: 538913.3021483121, Tiempo de Poblacion: 5.135180950164795,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.4149163689566757, T2: 2.1758138282016746, T3: 2.0318825134734664, FIT: 540596.05263998, Tiempo de Poblacion: 5.127697944641113,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.7100257361173385, T2: 1.4309785706413416, T3: 2.8900158886498852, FIT: 551444.3928601474, Tiempo de Poblacion: 5.229212999343872,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.7739076747938265, T2: 1.7016546243145136, T3: 1.984581562040736, FIT: 536715.2805572716, Tiempo de Poblacion: 5.136711120605469,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.23650421876224, T2:0.8031087913469528, T3:1.8347051529048566, FIT:534576.788581785, Tiempo de iteracion: 34.717679262161255,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.2281626352604578, T2:0.820718842051908, T3:1.8438339218313513, FIT:534425.560138461, Tiempo de iteracion: 33.32513642311096,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 32.75212121009827,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 31.918071269989014,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 32.29864001274109,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 32.94889998435974,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 34.21956968307495,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 34.49916410446167,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 34.19193983078003,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 33.951759576797485,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 34.87491273880005,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 34.1638503074646,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.157078812649554, T2:2.303241938721565, T3:1.433614249283748, FIT:533044.235231921, Tiempo de iteracion: 33.57574772834778,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.8232176653493635, T2:1.7832565885334783, T3:2.159177803760942, FIT:532512.6044086457, Tiempo de iteracion: 34.188640117645264,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.502997398376465,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.65734505653381,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.13613510131836,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.23173904418945,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.44772696495056,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 33.696526765823364,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.5361270904541,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.82023239135742,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 33.77941060066223,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 34.54861927032471,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.8318306284613952, T2:1.7898885014364552, T3:2.2067645895219132, FIT:532008.6649404538, Tiempo de iteracion: 35.00238013267517,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.8174948788227678, T2:1.8039207485656477, T3:2.2007926340134936, FIT:531993.0933981062, Tiempo de iteracion: 34.70971345901489,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.8174948788227678, T2:1.8039207485656477, T3:2.2007926340134936, FIT:531993.0933981062, Tiempo de iteracion: 34.62901306152344,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8172365249468505, T2:1.8608446205895266, T3:2.256572233952682, FIT:531370.4306991284, Tiempo de iteracion: 34.066805839538574,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8172365249468505, T2:1.8608446205895266, T3:2.256572233952682, FIT:531370.4306991284, Tiempo de iteracion: 34.17739534378052,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8172365249468505, T2:1.8608446205895266, T3:2.256572233952682, FIT:531370.4306991284, Tiempo de iteracion: 34.80120086669922,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.8172365249468505, T2:1.8608446205895266, T3:2.256572233952682, FIT:531370.4306991284, Tiempo de iteracion: 33.93926215171814,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.8172365249468505, T2:1.8608446205895266, T3:2.256572233952682, FIT:531370.4306991284, Tiempo de iteracion: 34.680904388427734,
