CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.6059869532261826, T2: 1.897684328873506, T3: 2.5330554458869208, FIT: 552871.5117101051, Tiempo de Poblacion: 14.807201385498047,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.048345075743381, T2: 1.7086618396591036, T3: 1.042364425178941, FIT: 539781.75468348, Tiempo de Poblacion: 4.863945722579956,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.4619726811136189, T2: 1.362129149414138, T3: 0.33930206100116644, FIT: 540337.4435329621, Tiempo de Poblacion: 4.884596824645996,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.4760956501590357, T2: 2.017220983357005, T3: 1.7861565091617564, FIT: 532637.673725316, Tiempo de Poblacion: 4.84951114654541,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.6737595873496564, T2: 1.0099819327336905, T3: 0.15107077353132184, FIT: 553157.9885621486, Tiempo de Poblacion: 4.861127138137817,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.7598330893819558, T2: 1.1149734233385495, T3: 0.21279364402748066, FIT: 539867.0641498786, Tiempo de Poblacion: 4.772131681442261,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.7980039923692845, T2: 2.2721175408037078, T3: 0.602191992746432, FIT: 529467.5995418251, Tiempo de Poblacion: 4.845603942871094,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.1479525913523176, T2: 0.684763586543108, T3: 2.0011253849322057, FIT: 536205.461079372, Tiempo de Poblacion: 4.826834678649902,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.6143862792258947, T2: 0.6766435399631956, T3: 2.6195536857435227, FIT: 533296.832263273, Tiempo de Poblacion: 4.929831027984619,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.3256096767698233, T2: 1.197129578145688, T3: 0.9966862787300467, FIT: 547620.0053460152, Tiempo de Poblacion: 4.860818386077881,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7980039923692845, T2:2.2721175408037078, T3:0.602191992746432, FIT:529467.5995418251, Tiempo de iteracion: 30.825460195541382,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7980039923692845, T2:2.2721175408037078, T3:0.602191992746432, FIT:529467.5995418251, Tiempo de iteracion: 30.561046361923218,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.786413193526234, T2:2.2686064597260556, T3:0.5967614048750851, FIT:529436.5324077137, Tiempo de iteracion: 28.029223680496216,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.786413193526234, T2:2.2686064597260556, T3:0.5967614048750851, FIT:529436.5324077137, Tiempo de iteracion: 28.599170207977295,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.786413193526234, T2:2.2686064597260556, T3:0.5967614048750851, FIT:529436.5324077137, Tiempo de iteracion: 29.71457028388977,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.786413193526234, T2:2.2686064597260556, T3:0.5967614048750851, FIT:529436.5324077137, Tiempo de iteracion: 29.855578660964966,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.786413193526234, T2:2.2686064597260556, T3:0.5967614048750851, FIT:529436.5324077137, Tiempo de iteracion: 29.41951608657837,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.8036102954437476, T2:2.232103744945218, T3:0.5956258940581963, FIT:529323.4376315008, Tiempo de iteracion: 30.17064595222473,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.7861204675378557, T2:2.2407644093185795, T3:0.585119984589279, FIT:527772.605881986, Tiempo de iteracion: 30.616501569747925,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.7861204675378557, T2:2.2407644093185795, T3:0.585119984589279, FIT:527772.605881986, Tiempo de iteracion: 30.18595552444458,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7861204675378557, T2:2.2407644093185795, T3:0.585119984589279, FIT:527772.605881986, Tiempo de iteracion: 30.955234050750732,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.7861204675378557, T2:2.2407644093185795, T3:0.585119984589279, FIT:527772.605881986, Tiempo de iteracion: 31.276503801345825,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7861204675378557, T2:2.2407644093185795, T3:0.585119984589279, FIT:527772.605881986, Tiempo de iteracion: 31.1254243850708,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 30.96392250061035,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.790438890457153,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.110852241516113,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.238044261932373,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.570418119430542,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.26725459098816,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.1805899143219,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7800880778013917, T2:2.252883564881456, T3:0.589280333187048, FIT:527748.548205234, Tiempo de iteracion: 31.792490482330322,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.782813514081414, T2:2.2501705443419415, T3:0.571005461301986, FIT:527704.6659777075, Tiempo de iteracion: 31.417643785476685,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.782813514081414, T2:2.2501705443419415, T3:0.571005461301986, FIT:527704.6659777075, Tiempo de iteracion: 31.38713788986206,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.782813514081414, T2:2.2501705443419415, T3:0.571005461301986, FIT:527704.6659777075, Tiempo de iteracion: 31.458569049835205,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.782813514081414, T2:2.2501705443419415, T3:0.571005461301986, FIT:527704.6659777075, Tiempo de iteracion: 31.38842749595642,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.782813514081414, T2:2.2501705443419415, T3:0.571005461301986, FIT:527704.6659777075, Tiempo de iteracion: 31.29776644706726,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.7820716107787742, T2:2.253190448683628, T3:0.5583186364561302, FIT:527658.4064300515, Tiempo de iteracion: 31.32329797744751,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.7820716107787742, T2:2.253190448683628, T3:0.5583186364561302, FIT:527658.4064300515, Tiempo de iteracion: 31.325155019760132,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.7820716107787742, T2:2.253190448683628, T3:0.5583186364561302, FIT:527658.4064300515, Tiempo de iteracion: 31.287488222122192,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7820716107787742, T2:2.253190448683628, T3:0.5583186364561302, FIT:527658.4064300515, Tiempo de iteracion: 31.143189668655396,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7820716107787742, T2:2.253190448683628, T3:0.5583186364561302, FIT:527658.4064300515, Tiempo de iteracion: 31.784841060638428,
