CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.9411616330070182, T2: 1.4729186777838508, T3: 0.8960918222224469, FIT: 543629.3511993745, Tiempo de Poblacion: 16.285338163375854,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.35117234792196883, T2: 0.14326126405141507, T3: 0.8709428421224047, FIT: 560757.170860006, Tiempo de Poblacion: 6.395252227783203,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.2798755231841328, T2: 0.3701035963513217, T3: 1.2960440770887727, FIT: 542834.8897104781, Tiempo de Poblacion: 6.297982215881348,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.8788917059771677, T2: 0.5305745615999198, T3: 1.267053939109556, FIT: 536550.2585200352, Tiempo de Poblacion: 6.1860504150390625,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.6228257906656105, T2: 1.0734366049138628, T3: 2.2985485942403736, FIT: 540859.046173523, Tiempo de Poblacion: 6.409157037734985,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.1259758124736714, T2: 0.27578353610463224, T3: 0.13130322152798293, FIT: 555282.1791315895, Tiempo de Poblacion: 6.167112350463867,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.6365923876533253, T2: 1.7880123155836274, T3: 1.490504201828454, FIT: 537618.4867258488, Tiempo de Poblacion: 6.0983452796936035,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.1072472740918387, T2: 0.14751534578583372, T3: 0.5848494801453589, FIT: 539880.9543633879, Tiempo de Poblacion: 6.1573591232299805,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.9683731606451498, T2: 1.6305159307033672, T3: 2.30937408892931, FIT: 537645.1426815047, Tiempo de Poblacion: 6.25003719329834,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.3484200292495634, T2: 2.391528603216796, T3: 2.6316309848057005, FIT: 545070.2013635874, Tiempo de Poblacion: 6.408190965652466,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8788917059771677, T2:0.5305745615999198, T3:1.267053939109556, FIT:536550.2585200352, Tiempo de iteracion: 37.91619658470154,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.8962331163600745, T2:0.5289949548258134, T3:1.251929824141674, FIT:536495.3331413293, Tiempo de iteracion: 37.08292269706726,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.8962331163600745, T2:0.5289949548258134, T3:1.251929824141674, FIT:536495.3331413293, Tiempo de iteracion: 35.5204496383667,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:1.875801703409282, T2:0.5229624632035892, T3:1.2619204831057629, FIT:536345.0619196157, Tiempo de iteracion: 31.099596738815308,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:1.875801703409282, T2:0.5229624632035892, T3:1.2619204831057629, FIT:536345.0619196157, Tiempo de iteracion: 29.527305364608765,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:1.875801703409282, T2:0.5229624632035892, T3:1.2619204831057629, FIT:536345.0619196157, Tiempo de iteracion: 30.090691089630127,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:1.875801703409282, T2:0.5229624632035892, T3:1.2619204831057629, FIT:536345.0619196157, Tiempo de iteracion: 31.47984218597412,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:1.875801703409282, T2:0.5229624632035892, T3:1.2619204831057629, FIT:536345.0619196157, Tiempo de iteracion: 31.961730241775513,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.6154023492979315, T2:1.7581078281002427, T3:1.49799018223588, FIT:536170.072177044, Tiempo de iteracion: 30.854288816452026,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.6154023492979315, T2:1.7581078281002427, T3:1.49799018223588, FIT:536170.072177044, Tiempo de iteracion: 31.356879711151123,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:1.912011145048914, T2:0.5130106723876783, T3:1.2756412796138112, FIT:536039.1958276121, Tiempo de iteracion: 31.879230976104736,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.887480586835689, T2:1.5810177637308356, T3:2.2651453694409436, FIT:535391.1227969645, Tiempo de iteracion: 31.49465584754944,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8790740844552272, T2:1.5665431557694784, T3:2.2142588913885892, FIT:534319.7288506455, Tiempo de iteracion: 32.2229278087616,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.8790740844552272, T2:1.5665431557694784, T3:2.2142588913885892, FIT:534319.7288506455, Tiempo de iteracion: 32.25148320198059,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.8790740844552272, T2:1.5665431557694784, T3:2.2142588913885892, FIT:534319.7288506455, Tiempo de iteracion: 32.23371601104736,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8790740844552272, T2:1.5665431557694784, T3:2.2142588913885892, FIT:534319.7288506455, Tiempo de iteracion: 32.33535981178284,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.9012823338911686, T2:1.5609572410415369, T3:2.169274167693568, FIT:533836.1692458969, Tiempo de iteracion: 32.24709749221802,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.47982835769653,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.28914189338684,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.62524724006653,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.28592228889465,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.35971927642822,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.19889497756958,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.32837748527527,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8955414380239093, T2:1.5505547181308965, T3:2.1656451336341864, FIT:533585.6012976497, Tiempo de iteracion: 32.47077798843384,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.8855520366973164, T2:1.5507960154555356, T3:2.146394896547314, FIT:533158.9284323367, Tiempo de iteracion: 33.072665214538574,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8772340106510341, T2:1.5522192875068563, T3:2.147981136711934, FIT:533093.4519019589, Tiempo de iteracion: 32.090617179870605,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8772340106510341, T2:1.5522192875068563, T3:2.147981136711934, FIT:533093.4519019589, Tiempo de iteracion: 32.674704790115356,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.8772340106510341, T2:1.5522192875068563, T3:2.147981136711934, FIT:533093.4519019589, Tiempo de iteracion: 32.13034653663635,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.045464725191835, T2:2.0460914554010032, T3:2.286174970285025, FIT:532264.2699965641, Tiempo de iteracion: 32.15060830116272,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.0548397859884904, T2:2.0678597343278233, T3:2.2598318712436023, FIT:531877.6788394594, Tiempo de iteracion: 32.34593200683594,
