CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.204413215775441, T2: 0.47753660425121575, T3: 1.5072126781904196, FIT: 540136.7064943166, Tiempo de Poblacion: 14.581371068954468,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.136943353309062, T2: 0.5662511628990495, T3: 0.7205778102571988, FIT: 550559.6615954088, Tiempo de Poblacion: 4.683687925338745,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.16972931968650035, T2: 2.381109160395539, T3: 0.5071340944433866, FIT: 546009.6157188058, Tiempo de Poblacion: 4.573791265487671,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.7936345266475577, T2: 1.1622486022427736, T3: 2.061235983480886, FIT: 544759.524967486, Tiempo de Poblacion: 4.733104467391968,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.8580081077713224, T2: 0.9868222160641958, T3: 0.34502327292203133, FIT: 562575.2463731287, Tiempo de Poblacion: 4.64277982711792,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.560588688311197, T2: 2.3600694737954067, T3: 1.6696038662425372, FIT: 559608.2705798055, Tiempo de Poblacion: 4.770856142044067,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.0759536266991017, T2: 1.9241302238233908, T3: 0.17839166179323918, FIT: 537755.3615866367, Tiempo de Poblacion: 4.749120473861694,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.2411243698830228, T2: 0.22566751469620028, T3: 0.9320112312194895, FIT: 562154.2534139158, Tiempo de Poblacion: 4.818578481674194,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.461096392633586, T2: 1.0286129014790113, T3: 2.4454520953981556, FIT: 551392.8837283746, Tiempo de Poblacion: 4.914877891540527,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.3889662040481237, T2: 2.2273773533905845, T3: 0.6173509744476172, FIT: 544289.3471950603, Tiempo de Poblacion: 5.333009719848633,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.0759536266991017, T2:1.9241302238233908, T3:0.17839166179323918, FIT:537755.3615866367, Tiempo de iteracion: 33.320732831954956,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.0759536266991017, T2:1.9241302238233908, T3:0.17839166179323918, FIT:537755.3615866367, Tiempo de iteracion: 31.552196979522705,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.0759536266991017, T2:1.9241302238233908, T3:0.17839166179323918, FIT:537755.3615866367, Tiempo de iteracion: 32.14571237564087,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.065647066142028, T2:1.9326791174223406, T3:0.18116861335632672, FIT:537742.8805750472, Tiempo de iteracion: 28.588332891464233,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.065647066142028, T2:1.9326791174223406, T3:0.18116861335632672, FIT:537742.8805750472, Tiempo de iteracion: 28.000019073486328,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.065647066142028, T2:1.9326791174223406, T3:0.18116861335632672, FIT:537742.8805750472, Tiempo de iteracion: 28.874132871627808,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.065647066142028, T2:1.9326791174223406, T3:0.18116861335632672, FIT:537742.8805750472, Tiempo de iteracion: 30.735002994537354,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.070505769459758, T2:1.9270859022977558, T3:0.18034069767486505, FIT:537733.3228877434, Tiempo de iteracion: 29.57664465904236,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.070505769459758, T2:1.9270859022977558, T3:0.18034069767486505, FIT:537733.3228877434, Tiempo de iteracion: 29.33454418182373,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.0704430833289864, T2:1.9254753301943563, T3:0.17947947441326936, FIT:537715.805665342, Tiempo de iteracion: 31.604198694229126,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.0704430833289864, T2:1.9254753301943563, T3:0.17947947441326936, FIT:537715.805665342, Tiempo de iteracion: 31.76910090446472,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.0704430833289864, T2:1.9254753301943563, T3:0.17947947441326936, FIT:537715.805665342, Tiempo de iteracion: 31.857954263687134,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.0704430833289864, T2:1.9254753301943563, T3:0.17947947441326936, FIT:537715.805665342, Tiempo de iteracion: 32.51282453536987,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.0704430833289864, T2:1.9254753301943563, T3:0.17947947441326936, FIT:537715.805665342, Tiempo de iteracion: 32.16544985771179,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.0704430833289864, T2:1.9254753301943563, T3:0.17947947441326936, FIT:537715.805665342, Tiempo de iteracion: 33.15641975402832,
