CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.5071144254318887, T2: 1.8886479585048146, T3: 0.12512575284667954, FIT: 540268.9916016235, Tiempo de Poblacion: 17.14481258392334,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.24777582972597534, T2: 0.95868784434576, T3: 0.7314505321630225, FIT: 555769.1889585402, Tiempo de Poblacion: 6.393890857696533,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.2658660226293987, T2: 1.6560147645232968, T3: 0.5810258165982355, FIT: 535336.6237346274, Tiempo de Poblacion: 5.843846797943115,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.525048828683042, T2: 0.6353619003376887, T3: 1.089279598770308, FIT: 535240.8279114167, Tiempo de Poblacion: 5.6925272941589355,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.24792540109219668, T2: 0.08333339458453809, T3: 0.5180091543284551, FIT: 566796.7427693681, Tiempo de Poblacion: 6.4894068241119385,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.0200137690060016, T2: 0.20138774985044766, T3: 1.2921475736808692, FIT: 540821.3826262993, Tiempo de Poblacion: 6.25082540512085,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.5249027385741456, T2: 2.4413115975238293, T3: 0.3662585727489603, FIT: 535958.4234204848, Tiempo de Poblacion: 6.204092741012573,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.4247358459062083, T2: 0.9126405881195796, T3: 0.08301404193454218, FIT: 534183.864695303, Tiempo de Poblacion: 6.140230178833008,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.5119447412148843, T2: 0.8541186604833253, T3: 0.14000312960948513, FIT: 533341.5331219055, Tiempo de Poblacion: 6.0574822425842285,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.7736528304587923, T2: 0.4644569178012574, T3: 0.4655277566545629, FIT: 558727.5151988711, Tiempo de Poblacion: 6.568898677825928,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.5119447412148843, T2:0.8541186604833253, T3:0.14000312960948513, FIT:533341.5331219055, Tiempo de iteracion: 39.086803913116455,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.5119447412148843, T2:0.8541186604833253, T3:0.14000312960948513, FIT:533341.5331219055, Tiempo de iteracion: 36.39514684677124,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.2488357215282706, T2:1.6376307337166742, T3:0.5647130799144126, FIT:529075.6758363793, Tiempo de iteracion: 37.782652854919434,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.2488357215282706, T2:1.6376307337166742, T3:0.5647130799144126, FIT:529075.6758363793, Tiempo de iteracion: 36.089653730392456,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.2488357215282706, T2:1.6376307337166742, T3:0.5647130799144126, FIT:529075.6758363793, Tiempo de iteracion: 28.77181124687195,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 25.535467863082886,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 24.77951431274414,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 25.753429412841797,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 26.00942063331604,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 25.746526956558228,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.482033729553223,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.503416299819946,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.592165231704712,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.273335695266724,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.45429039001465,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.365910291671753,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.279289968917161, T2:1.6338708096897736, T3:0.5619852104338195, FIT:528812.6225670933, Tiempo de iteracion: 27.414520263671875,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.270273147656296, T2:1.6449197453790114, T3:0.5593787106222003, FIT:528812.6026408331, Tiempo de iteracion: 27.439361572265625,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.270273147656296, T2:1.6449197453790114, T3:0.5593787106222003, FIT:528812.6026408331, Tiempo de iteracion: 27.083794593811035,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.270273147656296, T2:1.6449197453790114, T3:0.5593787106222003, FIT:528812.6026408331, Tiempo de iteracion: 26.69310188293457,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 27.046152353286743,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.91646385192871,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 27.160746812820435,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.577422618865967,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.76604676246643,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.42184019088745,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.476413011550903,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.51146173477173,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.413588047027588,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 26.7801411151886,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.268287029932933, T2:1.662145597168618, T3:0.5459431480148298, FIT:528728.0742205345, Tiempo de iteracion: 27.413639545440674,
