CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.7353355787752526, T2: 2.0613386370201927, T3: 1.658865062755325, FIT: 533865.6302153494, Tiempo de Poblacion: 16.79488468170166,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.8456358439279414, T2: 2.2098937171903077, T3: 2.802722284626768, FIT: 548811.1222235545, Tiempo de Poblacion: 5.737085580825806,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.36695120989998026, T2: 1.8725420798345416, T3: 1.5308847876993656, FIT: 537739.0247351192, Tiempo de Poblacion: 5.761269569396973,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.7522798157126043, T2: 0.6148296527002767, T3: 2.2420505585797743, FIT: 533795.5879069484, Tiempo de Poblacion: 5.865442514419556,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.604721107345916, T2: 2.5049286819642185, T3: 1.3507917823908018, FIT: 532568.9103288583, Tiempo de Poblacion: 5.867685079574585,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.8076948517178506, T2: 0.4004623170501189, T3: 1.9926363239278815, FIT: 536433.728664909, Tiempo de Poblacion: 5.703614234924316,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.8893234210825846, T2: 1.2961887442596232, T3: 1.0720683544918954, FIT: 545270.0917074851, Tiempo de Poblacion: 5.687784671783447,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.4345332974063005, T2: 0.4982721824304209, T3: 0.43430767306520707, FIT: 539173.991390702, Tiempo de Poblacion: 5.692415475845337,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.3579734338061922, T2: 0.4777769843134759, T3: 1.6356955917398717, FIT: 547975.6844890993, Tiempo de Poblacion: 5.714808225631714,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.12245325230101725, T2: 2.314138279097651, T3: 0.32931960528894527, FIT: 538884.5350780044, Tiempo de Poblacion: 5.416156530380249,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.604721107345916, T2:2.5049286819642185, T3:1.3507917823908018, FIT:532568.9103288583, Tiempo de iteracion: 36.42680025100708,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.740886443838381, T2:2.151414519349683, T3:1.663273342490294, FIT:532161.1806580377, Tiempo de iteracion: 36.19353723526001,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 36.295586824417114,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 32.75019431114197,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 33.28126645088196,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 33.9164252281189,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 32.72806978225708,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 25.19866132736206,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 25.904826641082764,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 27.10386085510254,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 25.480046272277832,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 28.58671474456787,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36626114301798, T2:1.8842459084437788, T3:2.388743148068675, FIT:529995.2871694599, Tiempo de iteracion: 26.086354732513428,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36763868023892554, T2:1.8662160278747812, T3:2.419580794808194, FIT:529930.871875258, Tiempo de iteracion: 27.964013814926147,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 26.140218257904053,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 26.513664484024048,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.843679189682007,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.909289836883545,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.74442195892334,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 25.24426507949829,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 25.002848148345947,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 25.063021898269653,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 25.113750457763672,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.94246768951416,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.786489486694336,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.567238330841064,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 25.153022289276123,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 25.009346961975098,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.893860816955566,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.36484555278103725, T2:1.8495132169540032, T3:2.3853689679814405, FIT:529850.6158295429, Tiempo de iteracion: 24.788938999176025,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.3623652965506489, T2:1.8352998387542694, T3:2.347579009208452, FIT:529796.3601046725, Tiempo de iteracion: 24.693491220474243,
