CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.8527767744695481, T2: 2.4408032393405, T3: 1.6273842256985203, FIT: 534534.66133803, Tiempo de Poblacion: 17.38273572921753,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.008519547317152, T2: 1.7877528842865587, T3: 1.4341093513047898, FIT: 532554.7673676448, Tiempo de Poblacion: 6.0171058177948,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.6069355971266757, T2: 2.0073457262600924, T3: 2.0238397608601537, FIT: 545388.0816553402, Tiempo de Poblacion: 5.913719654083252,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.2769501434131304, T2: 1.735181170447433, T3: 1.6422486705292134, FIT: 540816.4397328481, Tiempo de Poblacion: 5.794147491455078,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.4360782463306774, T2: 2.4938431332434137, T3: 1.9336715627207213, FIT: 548035.8678943068, Tiempo de Poblacion: 5.978161811828613,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.676688142181179, T2: 1.5112569868652934, T3: 2.3725704431999604, FIT: 533400.5474814603, Tiempo de Poblacion: 5.84512996673584,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.2033555748650806, T2: 1.7788327058141846, T3: 0.567376813617044, FIT: 532432.3363153926, Tiempo de Poblacion: 6.034072160720825,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.4955644796272719, T2: 1.3344801815444365, T3: 2.0184692533408635, FIT: 536945.3543340757, Tiempo de Poblacion: 6.298070669174194,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.467845314302287, T2: 0.403830264477209, T3: 1.417399279772985, FIT: 544282.4329314326, Tiempo de Poblacion: 5.958446264266968,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.0651447715637374, T2: 0.462226759581826, T3: 0.7144013383226343, FIT: 541258.9121787358, Tiempo de Poblacion: 5.730439186096191,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2033555748650806, T2:1.7788327058141846, T3:0.567376813617044, FIT:532432.3363153926, Tiempo de iteracion: 35.83379244804382,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.9006639664163658, T2:1.8168288578614287, T3:1.4402697736050385, FIT:532125.071749693, Tiempo de iteracion: 36.17219305038452,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.9006639664163658, T2:1.8168288578614287, T3:1.4402697736050385, FIT:532125.071749693, Tiempo de iteracion: 36.65357279777527,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.844825474081808, T2:2.4675119104080063, T3:1.6467954895574788, FIT:529820.4860313848, Tiempo de iteracion: 33.84338140487671,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.8437037854119765, T2:2.494438811891021, T3:1.650911047881662, FIT:529464.0413492294, Tiempo de iteracion: 35.111268043518066,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.8437037854119765, T2:2.494438811891021, T3:1.650911047881662, FIT:529464.0413492294, Tiempo de iteracion: 35.673909425735474,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.8437037854119765, T2:2.494438811891021, T3:1.650911047881662, FIT:529464.0413492294, Tiempo de iteracion: 35.85240459442139,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.8437037854119765, T2:2.494438811891021, T3:1.650911047881662, FIT:529464.0413492294, Tiempo de iteracion: 37.5890212059021,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.8437037854119765, T2:2.494438811891021, T3:1.650911047881662, FIT:529464.0413492294, Tiempo de iteracion: 36.96422529220581,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 37.919206380844116,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.897913455963135,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 39.188647985458374,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 37.82402563095093,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 38.47925329208374,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 38.15622854232788,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 38.53818345069885,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.76737642288208,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 37.86082983016968,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.9963698387146,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 39.31442928314209,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 37.3973343372345,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 38.3472216129303,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.51383709907532,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.888304710388184,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 37.38987612724304,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 38.48301959037781,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.49458575248718,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 41.115907430648804,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 42.72379469871521,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 36.18296527862549,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.84071276719739, T2:2.496749763625037, T3:1.6603410961760434, FIT:529357.3240028488, Tiempo de iteracion: 39.84224033355713,
