CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.2221668315653993, T2: 1.791147205182315, T3: 1.326148429637659, FIT: 533328.9869453239, Tiempo de Poblacion: 15.109352827072144,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.1495878424701942, T2: 2.6913643176583784, T3: 0.6764855938510017, FIT: 539836.2074733014, Tiempo de Poblacion: 5.24465274810791,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.133421203211831, T2: 0.6641038173165347, T3: 2.0415252905350676, FIT: 534489.937028943, Tiempo de Poblacion: 4.9974915981292725,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.7217916251649774, T2: 2.314653070830317, T3: 0.882106920895016, FIT: 535151.407496814, Tiempo de Poblacion: 5.256232976913452,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.06026536656632273, T2: 0.35550282274981826, T3: 2.097673442532585, FIT: 544982.644385, Tiempo de Poblacion: 5.130720615386963,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.7234014119228453, T2: 0.6266381834803402, T3: 1.7991745075881815, FIT: 538532.479611903, Tiempo de Poblacion: 5.072627067565918,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.6247084422185092, T2: 0.7497113815541108, T3: 0.7120699470457221, FIT: 556811.7238030697, Tiempo de Poblacion: 5.058800935745239,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.5762126391589015, T2: 1.4302332029371068, T3: 0.11278118878877909, FIT: 553683.7119185282, Tiempo de Poblacion: 4.952075242996216,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.361674205700829, T2: 2.3958778720332465, T3: 2.1509749717968387, FIT: 543964.6034209905, Tiempo de Poblacion: 5.168173313140869,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.937022296570418, T2: 1.13995117889222, T3: 1.4301274217422206, FIT: 535875.511553622, Tiempo de Poblacion: 5.096649169921875,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.2221668315653993, T2:1.791147205182315, T3:1.326148429637659, FIT:533328.9869453239, Tiempo de iteracion: 32.88986372947693,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.2221668315653993, T2:1.791147205182315, T3:1.326148429637659, FIT:533328.9869453239, Tiempo de iteracion: 33.01661014556885,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 31.695748805999756,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 32.368906021118164,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 32.63475728034973,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 32.375083208084106,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 32.51124334335327,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 32.66149425506592,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 33.5590603351593,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.226340363618382, T2:1.7875093614342368, T3:1.3160805811622096, FIT:532213.6499735853, Tiempo de iteracion: 32.995007038116455,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.2436981206614695, T2:1.7786918125509392, T3:1.3376735900758643, FIT:531997.4906048039, Tiempo de iteracion: 32.86784291267395,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2436981206614695, T2:1.7786918125509392, T3:1.3376735900758643, FIT:531997.4906048039, Tiempo de iteracion: 33.68075633049011,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2436981206614695, T2:1.7786918125509392, T3:1.3376735900758643, FIT:531997.4906048039, Tiempo de iteracion: 33.577481746673584,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2436981206614695, T2:1.7786918125509392, T3:1.3376735900758643, FIT:531997.4906048039, Tiempo de iteracion: 33.15974998474121,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.270440910445303, T2:1.8082629247935689, T3:1.3408184837880655, FIT:531577.0938035444, Tiempo de iteracion: 33.83294630050659,
