CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.8909318160591244, T2: 1.8205614411071975, T3: 1.6861616582190728, FIT: 538825.4792684879, Tiempo de Poblacion: 15.18069863319397,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.285064236805109, T2: 2.654176593179838, T3: 2.783177321304286, FIT: 549130.0478116489, Tiempo de Poblacion: 5.277005195617676,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.2549137219301405, T2: 2.6393239313433563, T3: 2.554924092156968, FIT: 541052.0534247926, Tiempo de Poblacion: 5.083682537078857,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.4423749797409284, T2: 1.2675734612993232, T3: 1.9043054235441712, FIT: 535051.0813415905, Tiempo de Poblacion: 5.150991916656494,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.980987955212424, T2: 0.27618510274770824, T3: 1.7614340085090598, FIT: 546106.2351143379, Tiempo de Poblacion: 5.064655780792236,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.3196506124418343, T2: 1.282710644608853, T3: 2.794466468370574, FIT: 544047.9651324042, Tiempo de Poblacion: 5.222177982330322,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.472891844309421, T2: 1.922419735544614, T3: 1.1956474834530855, FIT: 532109.6853279205, Tiempo de Poblacion: 5.075020790100098,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.453535612963579, T2: 0.7726602069714291, T3: 0.31892707356474026, FIT: 537948.1232929024, Tiempo de Poblacion: 4.84445595741272,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.5367404417096335, T2: 1.753241976342881, T3: 2.013214452089494, FIT: 531181.7577589831, Tiempo de Poblacion: 5.202672004699707,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.5595708767992134, T2: 0.7419330160682367, T3: 0.6913231433773854, FIT: 556711.3572074976, Tiempo de Poblacion: 5.02670431137085,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 34.205329179763794,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 33.786616563797,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 34.12199068069458,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 32.87961173057556,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 32.689979791641235,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 33.2903208732605,
ITERACION:,9,P1,1.0,P2,3.0,P3,2.0,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 33.60569524765015,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 33.89541268348694,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.5367404417096335, T2:1.753241976342881, T3:2.013214452089494, FIT:531181.7577589831, Tiempo de iteracion: 34.44802474975586,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.5230877587861238, T2:1.763575871769505, T3:2.005700248540076, FIT:531088.5678662896, Tiempo de iteracion: 34.66022706031799,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.5230877587861238, T2:1.763575871769505, T3:2.005700248540076, FIT:531088.5678662896, Tiempo de iteracion: 33.94994521141052,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.5230877587861238, T2:1.763575871769505, T3:2.005700248540076, FIT:531088.5678662896, Tiempo de iteracion: 34.886317014694214,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.5230877587861238, T2:1.763575871769505, T3:2.005700248540076, FIT:531088.5678662896, Tiempo de iteracion: 34.549864530563354,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.5347134382893624, T2:1.76369864398313, T3:1.9851967293318409, FIT:531049.5257453567, Tiempo de iteracion: 34.068814277648926,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.5347134382893624, T2:1.76369864398313, T3:1.9851967293318409, FIT:531049.5257453567, Tiempo de iteracion: 34.21299958229065,
