CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.5374008400448966, T2: 1.7826830087851961, T3: 1.0776836058539565, FIT: 539717.6573759571, Tiempo de Poblacion: 17.548197031021118,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.5959084396564968, T2: 1.2654500949671963, T3: 2.289285457126103, FIT: 533203.6675730473, Tiempo de Poblacion: 6.484042406082153,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.2341085511055705, T2: 1.40428997669997, T3: 1.2264845778329212, FIT: 528986.8106541062, Tiempo de Poblacion: 6.41956353187561,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.4882185475112977, T2: 1.91782686976802, T3: 2.404936759804964, FIT: 537379.362281242, Tiempo de Poblacion: 6.563010931015015,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.8085376683404577, T2: 1.2109819141585823, T3: 0.3904252306705063, FIT: 537822.1322168227, Tiempo de Poblacion: 6.330003499984741,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.4436954398924677, T2: 1.9520047602461599, T3: 0.8590842202533007, FIT: 535626.3966063715, Tiempo de Poblacion: 6.363270282745361,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.4323252766443069, T2: 1.847262408314667, T3: 1.0339130318511434, FIT: 542900.7622982605, Tiempo de Poblacion: 6.4058732986450195,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.0254799685351474, T2: 2.3024549247455877, T3: 2.222009104556836, FIT: 537412.9080542702, Tiempo de Poblacion: 6.404629230499268,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.086767204571334, T2: 0.5114163044084024, T3: 1.8402558221078458, FIT: 538865.4922225705, Tiempo de Poblacion: 6.351193428039551,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.6257407378857303, T2: 0.39868563192502493, T3: 2.6762463802035388, FIT: 540194.3730737678, Tiempo de Poblacion: 6.262855768203735,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2341085511055705, T2:1.40428997669997, T3:1.2264845778329212, FIT:528986.8106541062, Tiempo de iteracion: 40.49040412902832,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.2341085511055705, T2:1.40428997669997, T3:1.2264845778329212, FIT:528986.8106541062, Tiempo de iteracion: 39.4527325630188,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 38.67532992362976,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 37.020947217941284,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 38.02910852432251,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 37.2839937210083,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 37.81158375740051,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 39.1241979598999,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 39.97697567939758,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.246836551528618, T2:1.3919129848427827, T3:1.2392263741962828, FIT:528876.5569423947, Tiempo de iteracion: 40.09107065200806,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.245214098732373, T2:1.3964301001205217, T3:1.252847425542035, FIT:528791.8275244188, Tiempo de iteracion: 40.32477855682373,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.2485311328214337, T2:1.3965035675974122, T3:1.2469499509391586, FIT:528784.3392078205, Tiempo de iteracion: 40.08708453178406,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.2485311328214337, T2:1.3965035675974122, T3:1.2469499509391586, FIT:528784.3392078205, Tiempo de iteracion: 40.30783247947693,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2485311328214337, T2:1.3965035675974122, T3:1.2469499509391586, FIT:528784.3392078205, Tiempo de iteracion: 40.03897428512573,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.2485311328214337, T2:1.3965035675974122, T3:1.2469499509391586, FIT:528784.3392078205, Tiempo de iteracion: 40.121461629867554,
