CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.5362593477652562, T2: 1.5242790613747474, T3: 2.3268754939674534, FIT: 534627.5839003419, Tiempo de Poblacion: 15.798917531967163,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.4987643749978926, T2: 2.0376439348454913, T3: 1.3377932907308456, FIT: 534986.5744979802, Tiempo de Poblacion: 5.410737991333008,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.4002256300803344, T2: 0.755568344477761, T3: 0.8285276010744009, FIT: 544804.7434019129, Tiempo de Poblacion: 5.510242223739624,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.2841181438300847, T2: 1.5359137181628841, T3: 2.684209519845731, FIT: 535907.3158481603, Tiempo de Poblacion: 5.50967264175415,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.639979272050727, T2: 2.220212265635849, T3: 2.0114483422745306, FIT: 551720.100005447, Tiempo de Poblacion: 5.674972295761108,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.4876153559945537, T2: 0.6330683159255337, T3: 1.1584307301025603, FIT: 535299.5607152546, Tiempo de Poblacion: 5.3915112018585205,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.5889356147777538, T2: 0.826703984085117, T3: 1.9823550458445331, FIT: 532845.0228519836, Tiempo de Poblacion: 5.560037136077881,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.2625794143260856, T2: 2.1864848015957636, T3: 1.198076612983283, FIT: 533619.6742412512, Tiempo de Poblacion: 5.548017501831055,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.5524750151421731, T2: 1.0819959135841264, T3: 2.5582912201016765, FIT: 533787.7257449115, Tiempo de Poblacion: 5.63665246963501,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.10053291412641877, T2: 2.4340177767611255, T3: 0.8694633170916327, FIT: 534396.6740563309, Tiempo de Poblacion: 5.474474668502808,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.5889356147777538, T2:0.826703984085117, T3:1.9823550458445331, FIT:532845.0228519836, Tiempo de iteracion: 36.235331535339355,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.5366723127623703, T2:1.0843794750571605, T3:2.545184861540918, FIT:529395.3070824848, Tiempo de iteracion: 34.26319336891174,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.5058346010579282, T2:1.0735038170081643, T3:2.4971451909837787, FIT:528938.2586983577, Tiempo de iteracion: 33.48263359069824,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.5058346010579282, T2:1.0735038170081643, T3:2.4971451909837787, FIT:528938.2586983577, Tiempo de iteracion: 32.97637462615967,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4862155590376713, T2:1.0742613865659665, T3:2.505401097887896, FIT:528829.2768889274, Tiempo de iteracion: 33.41884231567383,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4862155590376713, T2:1.0742613865659665, T3:2.505401097887896, FIT:528829.2768889274, Tiempo de iteracion: 32.70451045036316,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4862155590376713, T2:1.0742613865659665, T3:2.505401097887896, FIT:528829.2768889274, Tiempo de iteracion: 33.181331157684326,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4862155590376713, T2:1.0742613865659665, T3:2.505401097887896, FIT:528829.2768889274, Tiempo de iteracion: 34.08060121536255,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4862155590376713, T2:1.0742613865659665, T3:2.505401097887896, FIT:528829.2768889274, Tiempo de iteracion: 35.223042726516724,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4862155590376713, T2:1.0742613865659665, T3:2.505401097887896, FIT:528829.2768889274, Tiempo de iteracion: 34.69320321083069,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4784677361672196, T2:1.078867791814349, T3:2.4973093957301598, FIT:528807.5030338626, Tiempo de iteracion: 35.22847557067871,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:1.4711000066291289, T2:1.0703818761738007, T3:2.460272303191206, FIT:528791.1946755879, Tiempo de iteracion: 34.92707800865173,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.4190109320271456, T2:1.0644217803294815, T3:2.4726782291387353, FIT:528495.2431277009, Tiempo de iteracion: 36.01260590553284,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.4190109320271456, T2:1.0644217803294815, T3:2.4726782291387353, FIT:528495.2431277009, Tiempo de iteracion: 35.237579584121704,
