CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.0422574110424652, T2: 0.11456251138965508, T3: 0.1455115708948617, FIT: 557847.3643912849, Tiempo de Poblacion: 17.061165809631348,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.9543898418428656, T2: 0.11818602969599584, T3: 2.50281197900749, FIT: 532413.6620408504, Tiempo de Poblacion: 5.686033725738525,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.43118341191539344, T2: 1.3214696545822904, T3: 1.4395922100930254, FIT: 543438.0274558241, Tiempo de Poblacion: 5.887319326400757,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.76329203743958, T2: 2.100191982851887, T3: 1.556912910968313, FIT: 542359.1348537306, Tiempo de Poblacion: 5.950310230255127,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.713901985139354, T2: 0.8196917290868533, T3: 1.2202829202812513, FIT: 540731.9302763658, Tiempo de Poblacion: 5.830329179763794,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.795974073994657, T2: 1.8071060343859482, T3: 1.8420703791146829, FIT: 533574.7790664955, Tiempo de Poblacion: 5.862491130828857,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.27521179086477, T2: 0.3705954433318343, T3: 0.21143897518771237, FIT: 543272.9258050821, Tiempo de Poblacion: 5.518128395080566,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.6763510273571378, T2: 1.1206387869067236, T3: 2.1375729570810234, FIT: 531957.0681167891, Tiempo de Poblacion: 5.845504522323608,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.21672254180073286, T2: 1.250230450134719, T3: 0.8650335278719089, FIT: 549233.890181489, Tiempo de Poblacion: 5.9183266162872314,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.5028578979403755, T2: 1.57457444624094, T3: 2.60954935509359, FIT: 535619.5074638687, Tiempo de Poblacion: 5.782024621963501,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6763510273571378, T2:1.1206387869067236, T3:2.1375729570810234, FIT:531957.0681167891, Tiempo de iteracion: 35.06241965293884,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.028606146970134, T2:0.11920430180378805, T3:2.505414310341228, FIT:531596.8598837767, Tiempo de iteracion: 33.90468788146973,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.028606146970134, T2:0.11920430180378805, T3:2.505414310341228, FIT:531596.8598837767, Tiempo de iteracion: 32.77742648124695,
ITERACION:,9,P1,1.0,P2,2.0,P3,3.0,T1:2.0297835576930954, T2:0.11883053110438477, T3:2.4959161414490754, FIT:531524.0150854345, Tiempo de iteracion: 32.46509337425232,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.6767803527661036, T2:1.1085044566294135, T3:2.14852426434852, FIT:530824.320277302, Tiempo de iteracion: 34.05497622489929,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.6767803527661036, T2:1.1085044566294135, T3:2.14852426434852, FIT:530824.320277302, Tiempo de iteracion: 33.88675141334534,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6767803527661036, T2:1.1085044566294135, T3:2.14852426434852, FIT:530824.320277302, Tiempo de iteracion: 35.03157925605774,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6767803527661036, T2:1.1085044566294135, T3:2.14852426434852, FIT:530824.320277302, Tiempo de iteracion: 34.61968159675598,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.6767803527661036, T2:1.1085044566294135, T3:2.14852426434852, FIT:530824.320277302, Tiempo de iteracion: 35.45129704475403,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6767803527661036, T2:1.1085044566294135, T3:2.14852426434852, FIT:530824.320277302, Tiempo de iteracion: 35.142563343048096,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6605130494129505, T2:1.118954191963606, T3:2.133700034264474, FIT:530798.8876542122, Tiempo de iteracion: 36.57567048072815,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6605130494129505, T2:1.118954191963606, T3:2.133700034264474, FIT:530798.8876542122, Tiempo de iteracion: 35.74442958831787,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.6605130494129505, T2:1.118954191963606, T3:2.133700034264474, FIT:530798.8876542122, Tiempo de iteracion: 35.63638973236084,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.6605130494129505, T2:1.118954191963606, T3:2.133700034264474, FIT:530798.8876542122, Tiempo de iteracion: 35.82460331916809,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.6605130494129505, T2:1.118954191963606, T3:2.133700034264474, FIT:530798.8876542122, Tiempo de iteracion: 35.54444932937622,
