CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.941377807469078, T2: 1.3589228528340582, T3: 0.8399540687577313, FIT: 546091.5119637629, Tiempo de Poblacion: 15.81458330154419,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.8743947071331055, T2: 1.6456011784165725, T3: 1.1643059676326668, FIT: 532819.2959527817, Tiempo de Poblacion: 5.977389097213745,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.7258792647281016, T2: 0.8755065727641355, T3: 2.136460797067359, FIT: 531762.7677588381, Tiempo de Poblacion: 5.779351472854614,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.8763009198177514, T2: 1.7995876056432294, T3: 1.4443016914884363, FIT: 536028.2363822538, Tiempo de Poblacion: 5.968559503555298,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.6292395741022514, T2: 0.752751622716963, T3: 0.743561416423076, FIT: 545016.9386891528, Tiempo de Poblacion: 5.896780967712402,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.1717399635773513, T2: 1.9536299345490702, T3: 2.2119688808678806, FIT: 539196.2134155971, Tiempo de Poblacion: 5.898266315460205,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.4715999417896926, T2: 1.5460782533110198, T3: 2.6226096069973504, FIT: 534616.9779923301, Tiempo de Poblacion: 5.844319581985474,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.5062626993792352, T2: 1.238173136605304, T3: 0.797977205506231, FIT: 542915.4302140705, Tiempo de Poblacion: 5.682486295700073,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.4045468405086625, T2: 1.7475048505259523, T3: 2.274906478589572, FIT: 535458.5558445734, Tiempo de Poblacion: 5.4901649951934814,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.5270549742462727, T2: 2.210714183952159, T3: 0.6850831710250072, FIT: 536636.8553168215, Tiempo de Poblacion: 5.832321643829346,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7258792647281016, T2:0.8755065727641355, T3:2.136460797067359, FIT:531762.7677588381, Tiempo de iteracion: 37.044567823410034,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.3920179500564329, T2:1.7514519558364967, T3:2.2913148874451648, FIT:531602.3503050337, Tiempo de iteracion: 36.96874451637268,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.3920179500564329, T2:1.7514519558364967, T3:2.2913148874451648, FIT:531602.3503050337, Tiempo de iteracion: 35.34918141365051,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.3920179500564329, T2:1.7514519558364967, T3:2.2913148874451648, FIT:531602.3503050337, Tiempo de iteracion: 35.52059769630432,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.39895189205524184, T2:1.7672946150063469, T3:2.2870401268035963, FIT:531563.9749917103, Tiempo de iteracion: 34.92496705055237,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.39895189205524184, T2:1.7672946150063469, T3:2.2870401268035963, FIT:531563.9749917103, Tiempo de iteracion: 35.27442812919617,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.39895189205524184, T2:1.7672946150063469, T3:2.2870401268035963, FIT:531563.9749917103, Tiempo de iteracion: 36.49369287490845,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.40503936320468914, T2:1.730194936999958, T3:2.3102259485476937, FIT:531561.1007280282, Tiempo de iteracion: 37.200151681900024,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.4065951803073943, T2:1.8475087042273985, T3:2.2969159381808475, FIT:530915.2245457909, Tiempo de iteracion: 37.378929138183594,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.4065951803073943, T2:1.8475087042273985, T3:2.2969159381808475, FIT:530915.2245457909, Tiempo de iteracion: 37.5950653553009,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.3936276906828064, T2:1.8234483513929431, T3:2.292107192912117, FIT:530870.3866639741, Tiempo de iteracion: 37.93145823478699,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.3938201663392878, T2:1.8385860072795372, T3:2.338133659144835, FIT:530300.219887219, Tiempo de iteracion: 37.91471838951111,
ITERACION:,9,P1,2.0,P2,1.0,P3,3.0,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 38.32070517539978,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 38.752426624298096,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 38.744887590408325,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 39.50814723968506,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 39.5049889087677,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 39.18199682235718,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 38.92724299430847,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.38946997635196934, T2:1.841071456765364, T3:2.341038935313324, FIT:530263.5316305396, Tiempo de iteracion: 39.49031448364258,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 39.42262530326843,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 39.61889672279358,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 38.08474588394165,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 37.600866079330444,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 37.64759826660156,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 37.86523985862732,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 44.4021635055542,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 43.916841983795166,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 33.59953832626343,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.3873261669072218, T2:1.8422667049056756, T3:2.357794565826875, FIT:530101.6208429518, Tiempo de iteracion: 33.780317306518555,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.38450147920633027, T2:1.8717562625767594, T3:2.368226363692511, FIT:529768.8964557829, Tiempo de iteracion: 33.30451440811157,
