CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.8491308622872327, T2: 1.059631910353799, T3: 0.8344247323997923, FIT: 539489.3268748383, Tiempo de Poblacion: 20.290951251983643,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.811663048657126, T2: 1.2392809371650817, T3: 1.0463460431753866, FIT: 544774.7274157462, Tiempo de Poblacion: 7.490449905395508,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.71783121524077, T2: 2.3856923478468732, T3: 2.604361551313811, FIT: 548451.337588424, Tiempo de Poblacion: 7.228725433349609,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.19714160285883, T2: 2.0071751735191343, T3: 2.0191564927654566, FIT: 540734.8971101741, Tiempo de Poblacion: 6.869138717651367,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.5233207434460095, T2: 0.08276665475906585, T3: 0.9770136348335542, FIT: 558390.3163950501, Tiempo de Poblacion: 7.007034778594971,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.5582102228662578, T2: 1.4950900588075964, T3: 0.6135427554587759, FIT: 531036.8391895521, Tiempo de Poblacion: 7.069522857666016,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.22075468016090338, T2: 1.813543651247349, T3: 2.550177549587058, FIT: 535348.4276577715, Tiempo de Poblacion: 6.925885200500488,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.3106344051738244, T2: 2.3945682569012363, T3: 0.6034774867837835, FIT: 536048.1492460131, Tiempo de Poblacion: 7.08604097366333,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.7463031768271984, T2: 1.3166565418485234, T3: 1.344659367327371, FIT: 533768.675129271, Tiempo de Poblacion: 7.217667579650879,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.0241861599360464, T2: 1.7322146287603766, T3: 1.8623638994249823, FIT: 533487.1650303812, Tiempo de Poblacion: 6.891052484512329,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.5582102228662578, T2:1.4950900588075964, T3:0.6135427554587759, FIT:531036.8391895521, Tiempo de iteracion: 43.90518236160278,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22474182565183193, T2:1.8008059111073242, T3:2.5293607023282387, FIT:529409.2177110509, Tiempo de iteracion: 42.48141050338745,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22344212596915528, T2:1.8021716143704716, T3:2.5048280701381307, FIT:529146.7903892226, Tiempo de iteracion: 41.55621576309204,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.22344212596915528, T2:1.8021716143704716, T3:2.5048280701381307, FIT:529146.7903892226, Tiempo de iteracion: 40.162976026535034,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.22344212596915528, T2:1.8021716143704716, T3:2.5048280701381307, FIT:529146.7903892226, Tiempo de iteracion: 39.8755829334259,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.22344212596915528, T2:1.8021716143704716, T3:2.5048280701381307, FIT:529146.7903892226, Tiempo de iteracion: 39.7379424571991,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22248382882771045, T2:1.805601587375185, T3:2.4675700187025242, FIT:528759.4795672875, Tiempo de iteracion: 39.24797058105469,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.2204641953458548, T2:1.794727285727354, T3:2.43571613933489, FIT:528307.351508888, Tiempo de iteracion: 40.318283557891846,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 41.10421895980835,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 42.336907625198364,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 42.45240139961243,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 41.79205131530762,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 42.67511248588562,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 43.88377618789673,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.22103943046606786, T2:1.810224749633456, T3:2.4020867241374817, FIT:528081.9637100567, Tiempo de iteracion: 44.25168752670288,
