CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.23836778893755894, T2: 2.011145776900447, T3: 1.1148912872819319, FIT: 552767.4948845349, Tiempo de Poblacion: 14.735801696777344,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.7584287385658303, T2: 2.1674154086041373, T3: 1.8231033758325181, FIT: 545014.6339735748, Tiempo de Poblacion: 4.8884758949279785,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.4366062698828863, T2: 0.21801623348797827, T3: 1.3292159038986098, FIT: 550374.6753831912, Tiempo de Poblacion: 4.60852313041687,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.980007105914272, T2: 2.3168732354030803, T3: 2.6307396104353047, FIT: 551462.8344564228, Tiempo de Poblacion: 4.869788646697998,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.24153160593623157, T2: 2.021237969974651, T3: 0.9210014165135054, FIT: 547359.6818254789, Tiempo de Poblacion: 4.799471616744995,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.7788578970101945, T2: 0.9723956654301172, T3: 1.8513687649091095, FIT: 544473.4772376985, Tiempo de Poblacion: 4.822455167770386,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.14162706967105892, T2: 2.364586607543872, T3: 2.1003624450626934, FIT: 546487.0351250655, Tiempo de Poblacion: 4.794471502304077,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.7834972127494316, T2: 0.8008186160891843, T3: 1.0601178160490086, FIT: 559452.3499533635, Tiempo de Poblacion: 4.821763753890991,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.5163323070659924, T2: 0.6288227021231726, T3: 2.4061629913134075, FIT: 545681.0093116608, Tiempo de Poblacion: 4.842888355255127,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.47336868830440393, T2: 1.206034915303282, T3: 2.3283351871872573, FIT: 548150.4983847324, Tiempo de Poblacion: 4.807182550430298,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.7788578970101945, T2:0.9723956654301172, T3:1.8513687649091095, FIT:544473.4772376985, Tiempo de iteracion: 33.800084829330444,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.7173047029139251, T2:2.218593357073629, T3:1.7868678312136579, FIT:539254.384778504, Tiempo de iteracion: 32.296974182128906,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 28.00293803215027,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 27.46451425552368,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 28.926431894302368,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 30.24517560005188,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 30.15563654899597,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 30.7346351146698,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 31.540361881256104,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.754385471343994,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.86315894126892,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.52567434310913,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.64058208465576,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.63350033760071,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.399231910705566,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.95515823364258,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.920512199401855,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.186517000198364,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.17466640472412,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.79763913154602,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.0724983215332,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.0371880531311,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.996089696884155,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.21136426925659,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.931429624557495,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.819721698760986,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.152063846588135,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.91724634170532,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 33.13134145736694,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.55523180961609,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.47049910973971343, T2:1.216432249666217, T3:2.7226320638347747, FIT:536493.3080083084, Tiempo de iteracion: 32.73277258872986,
